,agent_signature,epochs_trained,knowledge_change,steps_taken,success
0,a0.1g0.9e0,5,0.2245507198567433,100,False
1,a0.1g0.9e0,10,0.2246329562018004,100,False
2,a0.1g0.9e0,15,0.22579851995508304,100,False
3,a0.1g0.9e0,20,0.22483265361333307,100,False
4,a0.1g0.9e0,25,0.2248240214484396,100,False
5,a0.1g0.9e0,30,0.22503461253386403,100,False
6,a0.1g0.9e0,35,0.2251562373221812,100,False
7,a0.1g0.9e0,40,0.2254640422576379,100,False
8,a0.1g0.9e0,45,0.22484394432286237,100,False
9,a0.1g0.9e0,50,0.226172075506928,100,False
10,a0.1g0.9e0,55,0.22560651966291115,100,False
11,a0.1g0.9e0,60,0.22893841445616325,100,False
12,a0.1g0.9e0,65,1.9104947891742445,100,False
13,a0.1g0.9e0,70,3.4653583956785083,100,False
14,a0.1g0.9e0,75,2.5316930223175684,100,False
15,a0.1g0.9e0,80,2.120564735979034,100,False
16,a0.1g0.9e0,85,1.9456828291773434,100,False
17,a0.1g0.9e0,90,1.7540039123501794,100,False
18,a0.1g0.9e0,95,1.6071003829511414,100,False
19,a0.1g0.9e0,100,1.5104045790470735,100,False
20,a0.1g0.9e0,105,1.5691993990689974,100,False
21,a0.1g0.9e0,110,1.4370474297848077,100,False
22,a0.1g0.9e0,115,1.3254302509379083,100,False
23,a0.1g0.9e0,120,1.215511235003808,100,False
24,a0.1g0.9e0,125,1.0994287420069733,100,False
25,a0.1g0.9e0,130,1.0901509306991874,100,False
26,a0.1g0.9e0,135,1.0187662681927991,100,False
27,a0.1g0.9e0,140,0.9710198075532864,100,False
28,a0.1g0.9e0,145,1.0622165283470575,100,False
29,a0.1g0.9e0,150,0.8756582110990884,100,False
30,a0.1g0.9e0,155,0.8292346200207196,100,False
31,a0.1g0.9e0,160,0.8077065248898776,100,False
32,a0.1g0.9e0,165,0.8147388565552706,100,False
33,a0.1g0.9e0,170,1.007551870044024,100,False
34,a0.1g0.9e0,175,0.7033160314408572,100,False
35,a0.1g0.9e0,180,0.7766605636819163,100,False
36,a0.1g0.9e0,185,0.6467765265171371,24,True
37,a0.1g0.9e0,190,0.7071449483899688,100,False
38,a0.1g0.9e0,195,0.5970515449133821,100,False
39,a0.1g0.9e0,200,0.7338054355889878,100,False
40,a0.1g0.9e0,205,0.614703826747789,100,False
41,a0.1g0.9e0,210,0.6390075374228392,100,False
42,a0.1g0.9e0,215,0.5945299436305267,100,False
43,a0.1g0.9e0,220,0.5712184270042163,100,False
44,a0.1g0.9e0,225,0.49443151574606226,100,False
45,a0.1g0.9e0,230,0.4982858711077624,100,False
46,a0.1g0.9e0,235,0.47223400989177367,100,False
47,a0.1g0.9e0,240,0.4630089047652339,100,False
48,a0.1g0.9e0,245,0.43584417585991597,100,False
49,a0.1g0.9e0,250,0.4400454658916201,100,False
50,a0.1g0.9e0,255,0.41449327384996737,22,True
51,a0.1g0.9e0,260,0.4493194208182096,100,False
52,a0.1g0.9e0,265,0.36738620772538927,22,True
53,a0.1g0.9e0,270,0.39730903957784225,22,True
54,a0.1g0.9e0,275,0.37027498284333227,22,True
55,a0.1g0.9e0,280,0.34703114383505845,22,True
56,a0.1g0.9e0,285,0.3245758847807562,22,True
57,a0.1g0.9e0,290,0.30385639065690606,22,True
58,a0.1g0.9e0,295,0.2846245208560113,22,True
59,a0.1g0.9e0,300,0.2666181385981674,22,True
60,a0.1g0.9e0,305,0.24956362754807077,22,True
61,a0.1g0.9e0,310,0.2331949005062942,22,True
62,a0.1g0.9e0,315,0.21727959456182902,22,True
63,a0.1g0.9e0,320,0.20164326940203184,22,True
64,a0.1g0.9e0,325,0.18618468151363982,22,True
65,a0.1g0.9e0,330,0.17087907519982615,22,True
66,a0.1g0.9e0,335,0.1557702250283112,22,True
67,a0.1g0.9e0,340,0.1409544586423251,22,True
68,a0.1g0.9e0,345,0.12656077697925056,22,True
69,a0.1g0.9e0,350,0.11273083003468985,22,True
70,a0.1g0.9e0,355,0.09960148274585258,22,True
71,a0.1g0.9e0,360,0.08729151795524599,22,True
72,a0.1g0.9e0,365,0.07589298230451287,22,True
73,a0.1g0.9e0,370,0.06546692156115519,22,True
74,a0.1g0.9e0,375,0.05604279173063749,22,True
75,a0.1g0.9e0,380,0.047620626527332025,22,True
76,a0.1g0.9e0,385,0.04017502247203057,22,True
77,a0.1g0.9e0,390,0.033660102007346614,22,True
78,a0.1g0.9e0,395,0.02801477551094583,22,True
79,a0.1g0.9e0,400,0.02316780261532944,22,True
80,a0.1g0.9e0,405,0.01904232388493989,22,True
81,a0.1g0.9e0,410,0.015559679819719827,22,True
82,a0.1g0.9e0,415,0.012642448626831759,22,True
83,a0.1g0.9e0,420,0.010216716717904924,22,True
84,a0.1g0.9e0,425,0.008213649682185112,22,True
85,a0.1g0.9e0,430,0.006570461643645724,22,True
86,a0.1g0.9e0,435,0.00523089304902978,22,True
87,a0.1g0.9e0,440,0.004145306365251597,22,True
88,a0.1g0.9e0,445,0.0032705004433532764,22,True
89,a0.1g0.9e0,450,0.002569331051681288,22,True
90,a0.1g0.9e0,455,0.002010209976465811,22,True
91,a0.1g0.9e0,460,0.0015665399818883244,22,True
92,a0.1g0.9e0,465,0.0012161289754554687,22,True
93,a0.1g0.9e0,470,0.0009406145712091775,22,True
94,a0.1g0.9e0,475,0.0007249201352783801,22,True
95,a0.1g0.9e0,480,0.0005567553318090878,22,True
96,a0.1g0.9e0,485,0.00042616800197030444,22,True
97,a0.1g0.9e0,490,0.0003251496610449686,22,True
98,a0.1g0.9e0,495,0.00024729371391962366,22,True
99,a0.1g0.9e0,500,0.00018750339575264124,22,True
100,a0.1g0.9e0,505,0.00014174519309686297,22,True
101,a0.1g0.9e0,510,0.00010684287549541696,22,True
102,a0.1g0.9e0,515,8.0307089208334e-05,22,True
103,a0.1g0.9e0,520,6.019558984644665e-05,22,True
104,a0.1g0.9e0,525,4.499950821152465e-05,22,True
105,a0.1g0.9e0,530,3.3551470630359754e-05,22,True
106,a0.1g0.9e0,535,2.495187150421841e-05,22,True
107,a0.1g0.9e0,540,1.8510080339146933e-05,22,True
108,a0.1g0.9e0,545,1.3697830977457596e-05,22,True
109,a0.1g0.9e0,550,1.0112470683517519e-05,22,True
110,a0.1g0.9e0,555,7.448132523571481e-06,22,True
111,a0.1g0.9e0,560,5.473232866544873e-06,22,True
112,a0.1g0.9e0,565,4.012987291060512e-06,22,True
113,a0.1g0.9e0,570,2.93588537560304e-06,22,True
114,a0.1g0.9e0,575,2.143271786655999e-06,22,True
115,a0.1g0.9e0,580,1.5613523974772234e-06,22,True
116,a0.1g0.9e0,585,1.1350845302423575e-06,22,True
117,a0.1g0.9e0,590,8.235244477824861e-07,22,True
118,a0.1g0.9e0,595,5.962970675175185e-07,22,True
119,a0.1g0.9e0,600,4.3092635908438257e-07,22,True
120,a0.1g0.9e0,605,3.1082322938073796e-07,22,True
121,a0.1g0.9e0,610,2.2377379609373222e-07,22,True
122,a0.1g0.9e0,615,1.6080709709052445e-07,22,True
123,a0.1g0.9e0,620,1.1534953668606584e-07,22,True
124,a0.1g0.9e0,625,8.259526966921413e-08,22,True
125,a0.1g0.9e0,630,5.903870244776644e-08,22,True
126,a0.1g0.9e0,635,4.212830533830292e-08,22,True
127,a0.1g0.9e0,640,3.001094183487914e-08,22,True
128,a0.1g0.9e0,645,2.1343530025187774e-08,22,True
129,a0.1g0.9e0,650,1.515465627800218e-08,22,True
130,a0.1g0.9e0,655,1.0743134741024988e-08,22,True
131,a0.1g0.9e0,660,7.60383496979223e-09,22,True
132,a0.1g0.9e0,665,5.373562622807198e-09,22,True
133,a0.1g0.9e0,670,3.791674307321201e-09,22,True
134,a0.1g0.9e0,675,2.671465262173924e-09,22,True
135,a0.1g0.9e0,680,1.8794390162107345e-09,22,True
136,a0.1g0.9e0,685,1.3203147427608532e-09,22,True
137,a0.1g0.9e0,690,9.262053024190894e-10,22,True
138,a0.1g0.9e0,695,6.4882439047552e-10,22,True
139,a0.1g0.9e0,700,4.538860250618804e-10,22,True
140,a0.1g0.9e0,705,3.170850082486866e-10,22,True
141,a0.1g0.9e0,710,2.212191465156927e-10,22,True
142,a0.1g0.9e0,715,1.5413351649279864e-10,22,True
143,a0.1g0.9e0,720,1.0725223992609435e-10,22,True
144,a0.1g0.9e0,725,7.4535061945194e-11,22,True
145,a0.1g0.9e0,730,5.1732714667431274e-11,22,True
146,a0.1g0.9e0,735,3.586194352734141e-11,22,True
147,a0.1g0.9e0,740,2.4829199957604102e-11,22,True
148,a0.1g0.9e0,745,1.7170176044696425e-11,22,True
149,a0.1g0.9e0,750,1.1859803047354786e-11,22,True
150,a0.1g0.9e0,755,8.181610706588736e-12,22,True
151,a0.1g0.9e0,760,5.638354015676222e-12,22,True
152,a0.1g0.9e0,765,3.88060769084499e-12,22,True
153,a0.1g0.9e0,770,2.6682025683223266e-12,22,True
154,a0.1g0.9e0,775,1.83221694422802e-12,22,True
155,a0.1g0.9e0,780,1.2567364889963525e-12,22,True
156,a0.1g0.9e0,785,8.609824150884471e-13,22,True
157,a0.1g0.9e0,790,5.894329517096772e-13,22,True
158,a0.1g0.9e0,795,4.028564146236767e-13,22,True
159,a0.1g0.9e0,800,2.7477066621149436e-13,22,True
160,a0.1g0.9e0,805,1.877113662393441e-13,22,True
161,a0.1g0.9e0,810,1.2771174911151807e-13,22,True
162,a0.1g0.9e0,815,8.682000841284512e-14,22,True
163,a0.1g0.9e0,820,5.898116635343446e-14,22,True
164,a0.1g0.9e0,825,3.980052765341646e-14,22,True
165,a0.1g0.9e0,830,2.6966309409966427e-14,22,True
166,a0.1g0.9e0,835,1.8184626218521316e-14,22,True
167,a0.1g0.9e0,840,1.2394783632310492e-14,22,True
168,a0.1g0.9e0,845,8.239620237340028e-15,22,True
169,a0.1g0.9e0,850,5.443490401604861e-15,22,True
170,a0.1g0.9e0,855,3.580361673049448e-15,22,True
171,a0.1g0.9e0,860,1.9984014443252818e-15,22,True
172,a0.1g0.9e0,865,1.1102230246251565e-15,22,True
173,a0.1g0.9e0,870,8.881784197001252e-16,22,True
174,a0.1g0.9e0,875,0.0,22,True
175,a0.1g0.9e0,880,0.0,22,True
176,a0.1g0.9e0,885,0.0,22,True
177,a0.1g0.9e0,890,0.0,22,True
178,a0.1g0.9e0,895,0.0,22,True
179,a0.1g0.9e0,900,0.0,22,True
180,a0.1g0.9e0,905,0.0,22,True
181,a0.1g0.9e0,910,0.0,22,True
182,a0.1g0.9e0,915,0.0,22,True
183,a0.1g0.9e0,920,0.0,22,True
184,a0.1g0.9e0,925,0.0,22,True
185,a0.1g0.9e0,930,0.0,22,True
186,a0.1g0.9e0,935,0.0,22,True
187,a0.1g0.9e0,940,0.0,22,True
188,a0.1g0.9e0,945,0.0,22,True
189,a0.1g0.9e0,950,0.0,22,True
190,a0.1g0.9e0,955,0.0,22,True
191,a0.1g0.9e0,960,0.0,22,True
192,a0.1g0.9e0,965,0.0,22,True
193,a0.1g0.9e0,970,0.0,22,True
194,a0.1g0.9e0,975,0.0,22,True
195,a0.1g0.9e0,980,0.0,22,True
196,a0.1g0.9e0,985,0.0,22,True
197,a0.1g0.9e0,990,0.0,22,True
198,a0.1g0.9e0,995,0.0,22,True
199,a0.1g0.9e0,1000,0.0,22,True
200,a0.1g0.9e0,1005,0.0,22,True
201,a0.1g0.9e0,1010,0.0,22,True
202,a0.1g0.9e0,1015,0.0,22,True
203,a0.1g0.9e0,1020,0.0,22,True
204,a0.1g0.9e0,1025,0.0,22,True
205,a0.1g0.9e0,1030,0.0,22,True
206,a0.1g0.9e0,1035,0.0,22,True
207,a0.1g0.9e0,1040,0.0,22,True
208,a0.1g0.9e0,1045,0.0,22,True
209,a0.1g0.9e0,1050,0.0,22,True
210,a0.1g0.9e0,1055,0.0,22,True
211,a0.1g0.9e0,1060,0.0,22,True
212,a0.1g0.9e0,1065,0.0,22,True
213,a0.1g0.9e0,1070,0.0,22,True
214,a0.1g0.9e0,1075,0.0,22,True
215,a0.1g0.9e0,1080,0.0,22,True
216,a0.1g0.9e0,1085,0.0,22,True
217,a0.1g0.9e0,1090,0.0,22,True
218,a0.1g0.9e0,1095,0.0,22,True
219,a0.1g0.9e0,1100,0.0,22,True
220,a0.1g0.9e0,1105,0.0,22,True
221,a0.1g0.9e0,1110,0.0,22,True
222,a0.1g0.9e0,1115,0.0,22,True
223,a0.1g0.9e0,1120,0.0,22,True
224,a0.1g0.9e0,1125,0.0,22,True
225,a0.1g0.9e0,1130,0.0,22,True
226,a0.1g0.9e0,1135,0.0,22,True
227,a0.1g0.9e0,1140,0.0,22,True
228,a0.1g0.9e0,1145,0.0,22,True
229,a0.1g0.9e0,1150,0.0,22,True
230,a0.1g0.9e0,1155,0.0,22,True
231,a0.1g0.9e0,1160,0.0,22,True
232,a0.1g0.9e0,1165,0.0,22,True
233,a0.1g0.9e0,1170,0.0,22,True
234,a0.1g0.9e0,1175,0.0,22,True
235,a0.1g0.9e0,1180,0.0,22,True
236,a0.1g0.9e0,1185,0.0,22,True
237,a0.1g0.9e0,1190,0.0,22,True
238,a0.1g0.9e0,1195,0.0,22,True
239,a0.1g0.9e0,1200,0.0,22,True
240,a0.1g0.9e0,1205,0.0,22,True
241,a0.1g0.9e0,1210,0.0,22,True
242,a0.1g0.9e0,1215,0.0,22,True
243,a0.1g0.9e0,1220,0.0,22,True
244,a0.1g0.9e0,1225,0.0,22,True
245,a0.1g0.9e0,1230,0.0,22,True
246,a0.1g0.9e0,1235,0.0,22,True
247,a0.1g0.9e0,1240,0.0,22,True
248,a0.1g0.9e0,1245,0.0,22,True
249,a0.1g0.9e0,1250,0.0,22,True
250,a0.1g0.9e0,1255,0.0,22,True
251,a0.1g0.9e0,1260,0.0,22,True
252,a0.1g0.9e0,1265,0.0,22,True
253,a0.1g0.9e0,1270,0.0,22,True
254,a0.1g0.9e0,1275,0.0,22,True
255,a0.1g0.9e0,1280,0.0,22,True
256,a0.1g0.9e0,1285,0.0,22,True
257,a0.1g0.9e0,1290,0.0,22,True
258,a0.1g0.9e0,1295,0.0,22,True
259,a0.1g0.9e0,1300,0.0,22,True
260,a0.1g0.9e0,1305,0.0,22,True
261,a0.1g0.9e0,1310,0.0,22,True
262,a0.1g0.9e0,1315,0.0,22,True
263,a0.1g0.9e0,1320,0.0,22,True
264,a0.1g0.9e0,1325,0.0,22,True
265,a0.1g0.9e0,1330,0.0,22,True
266,a0.1g0.9e0,1335,0.0,22,True
267,a0.1g0.9e0,1340,0.0,22,True
268,a0.1g0.9e0,1345,0.0,22,True
269,a0.1g0.9e0,1350,0.0,22,True
270,a0.1g0.9e0,1355,0.0,22,True
271,a0.1g0.9e0,1360,0.0,22,True
272,a0.1g0.9e0,1365,0.0,22,True
273,a0.1g0.9e0,1370,0.0,22,True
274,a0.1g0.9e0,1375,0.0,22,True
275,a0.1g0.9e0,1380,0.0,22,True
276,a0.1g0.9e0,1385,0.0,22,True
277,a0.1g0.9e0,1390,0.0,22,True
278,a0.1g0.9e0,1395,0.0,22,True
279,a0.1g0.9e0,1400,0.0,22,True
280,a0.1g0.9e0,1405,0.0,22,True
281,a0.1g0.9e0,1410,0.0,22,True
282,a0.1g0.9e0,1415,0.0,22,True
283,a0.1g0.9e0,1420,0.0,22,True
284,a0.1g0.9e0,1425,0.0,22,True
285,a0.1g0.9e0,1430,0.0,22,True
286,a0.1g0.9e0,1435,0.0,22,True
287,a0.1g0.9e0,1440,0.0,22,True
288,a0.1g0.9e0,1445,0.0,22,True
289,a0.1g0.9e0,1450,0.0,22,True
290,a0.1g0.9e0,1455,0.0,22,True
291,a0.1g0.9e0,1460,0.0,22,True
292,a0.1g0.9e0,1465,0.0,22,True
293,a0.1g0.9e0,1470,0.0,22,True
294,a0.1g0.9e0,1475,0.0,22,True
295,a0.1g0.9e0,1480,0.0,22,True
296,a0.1g0.9e0,1485,0.0,22,True
297,a0.1g0.9e0,1490,0.0,22,True
298,a0.1g0.9e0,1495,0.0,22,True
299,a0.1g0.9e0,1500,0.0,22,True
300,a0.1g0.9e0,1505,0.0,22,True
301,a0.1g0.9e0,1510,0.0,22,True
302,a0.1g0.9e0,1515,0.0,22,True
303,a0.1g0.9e0,1520,0.0,22,True
304,a0.1g0.9e0,1525,0.0,22,True
305,a0.1g0.9e0,1530,0.0,22,True
306,a0.1g0.9e0,1535,0.0,22,True
307,a0.1g0.9e0,1540,0.0,22,True
308,a0.1g0.9e0,1545,0.0,22,True
309,a0.1g0.9e0,1550,0.0,22,True
310,a0.1g0.9e0,1555,0.0,22,True
311,a0.1g0.9e0,1560,0.0,22,True
312,a0.1g0.9e0,1565,0.0,22,True
313,a0.1g0.9e0,1570,0.0,22,True
314,a0.1g0.9e0,1575,0.0,22,True
315,a0.1g0.9e0,1580,0.0,22,True
316,a0.1g0.9e0,1585,0.0,22,True
317,a0.1g0.9e0,1590,0.0,22,True
318,a0.1g0.9e0,1595,0.0,22,True
319,a0.1g0.9e0,1600,0.0,22,True
320,a0.1g0.9e0,1605,0.0,22,True
321,a0.1g0.9e0,1610,0.0,22,True
322,a0.1g0.9e0,1615,0.0,22,True
323,a0.1g0.9e0,1620,0.0,22,True
324,a0.1g0.9e0,1625,0.0,22,True
325,a0.1g0.9e0,1630,0.0,22,True
326,a0.1g0.9e0,1635,0.0,22,True
327,a0.1g0.9e0,1640,0.0,22,True
328,a0.1g0.9e0,1645,0.0,22,True
329,a0.1g0.9e0,1650,0.0,22,True
330,a0.1g0.9e0,1655,0.0,22,True
331,a0.1g0.9e0,1660,0.0,22,True
332,a0.1g0.9e0,1665,0.0,22,True
333,a0.1g0.9e0,1670,0.0,22,True
334,a0.1g0.9e0,1675,0.0,22,True
335,a0.1g0.9e0,1680,0.0,22,True
336,a0.1g0.9e0,1685,0.0,22,True
337,a0.1g0.9e0,1690,0.0,22,True
338,a0.1g0.9e0,1695,0.0,22,True
339,a0.1g0.9e0,1700,0.0,22,True
340,a0.1g0.9e0,1705,0.0,22,True
341,a0.1g0.9e0,1710,0.0,22,True
342,a0.1g0.9e0,1715,0.0,22,True
343,a0.1g0.9e0,1720,0.0,22,True
344,a0.1g0.9e0,1725,0.0,22,True
345,a0.1g0.9e0,1730,0.0,22,True
346,a0.1g0.9e0,1735,0.0,22,True
347,a0.1g0.9e0,1740,0.0,22,True
348,a0.1g0.9e0,1745,0.0,22,True
349,a0.1g0.9e0,1750,0.0,22,True
350,a0.1g0.9e0,1755,0.0,22,True
351,a0.1g0.9e0,1760,0.0,22,True
352,a0.1g0.9e0,1765,0.0,22,True
353,a0.1g0.9e0,1770,0.0,22,True
354,a0.1g0.9e0,1775,0.0,22,True
355,a0.1g0.9e0,1780,0.0,22,True
356,a0.1g0.9e0,1785,0.0,22,True
357,a0.1g0.9e0,1790,0.0,22,True
358,a0.1g0.9e0,1795,0.0,22,True
359,a0.1g0.9e0,1800,0.0,22,True
360,a0.1g0.9e0,1805,0.0,22,True
361,a0.1g0.9e0,1810,0.0,22,True
362,a0.1g0.9e0,1815,0.0,22,True
363,a0.1g0.9e0,1820,0.0,22,True
364,a0.1g0.9e0,1825,0.0,22,True
365,a0.1g0.9e0,1830,0.0,22,True
366,a0.1g0.9e0,1835,0.0,22,True
367,a0.1g0.9e0,1840,0.0,22,True
368,a0.1g0.9e0,1845,0.0,22,True
369,a0.1g0.9e0,1850,0.0,22,True
370,a0.1g0.9e0,1855,0.0,22,True
371,a0.1g0.9e0,1860,0.0,22,True
372,a0.1g0.9e0,1865,0.0,22,True
373,a0.1g0.9e0,1870,0.0,22,True
374,a0.1g0.9e0,1875,0.0,22,True
375,a0.1g0.9e0,1880,0.0,22,True
376,a0.1g0.9e0,1885,0.0,22,True
377,a0.1g0.9e0,1890,0.0,22,True
378,a0.1g0.9e0,1895,0.0,22,True
379,a0.1g0.9e0,1900,0.0,22,True
380,a0.1g0.9e0,1905,0.0,22,True
381,a0.1g0.9e0,1910,0.0,22,True
382,a0.1g0.9e0,1915,0.0,22,True
383,a0.1g0.9e0,1920,0.0,22,True
384,a0.1g0.9e0,1925,0.0,22,True
385,a0.1g0.9e0,1930,0.0,22,True
386,a0.1g0.9e0,1935,0.0,22,True
387,a0.1g0.9e0,1940,0.0,22,True
388,a0.1g0.9e0,1945,0.0,22,True
389,a0.1g0.9e0,1950,0.0,22,True
390,a0.1g0.9e0,1955,0.0,22,True
391,a0.1g0.9e0,1960,0.0,22,True
392,a0.1g0.9e0,1965,0.0,22,True
393,a0.1g0.9e0,1970,0.0,22,True
394,a0.1g0.9e0,1975,0.0,22,True
395,a0.1g0.9e0,1980,0.0,22,True
396,a0.1g0.9e0,1985,0.0,22,True
397,a0.1g0.9e0,1990,0.0,22,True
398,a0.1g0.9e0,1995,0.0,22,True
399,a0.1g0.9e0,2000,0.0,22,True
400,a0.3g0.7e0,5,0.6731844893340051,100,False
401,a0.3g0.7e0,10,0.6727544985716466,100,False
402,a0.3g0.7e0,15,0.6731195209384253,100,False
403,a0.3g0.7e0,20,0.672291894172022,100,False
404,a0.3g0.7e0,25,0.6723433835548741,100,False
405,a0.3g0.7e0,30,0.6715602777749199,100,False
406,a0.3g0.7e0,35,0.6724138074154457,100,False
407,a0.3g0.7e0,40,0.6714213734463034,100,False
408,a0.3g0.7e0,45,0.6720739452951507,100,False
409,a0.3g0.7e0,50,0.6726343695053417,100,False
410,a0.3g0.7e0,55,0.6719641393553369,100,False
411,a0.3g0.7e0,60,0.6735982390171463,100,False
412,a0.3g0.7e0,65,5.1645958027746,100,False
413,a0.3g0.7e0,70,6.024257352942972,100,False
414,a0.3g0.7e0,75,3.4246345558029785,100,False
415,a0.3g0.7e0,80,3.6366014865926193,100,False
